SiteID,route,state,REGION,stop,wet_prop_300,wet_prop_600,wet_prop_1000,wet_prop_5000,wet_prop_10000,T_ROAD_LEN_300,T_ROAD_LEN_600,T_ROAD_LEN_1000,T_ROAD_LEN_5000,T_ROAD_LEN_10000,P_ROAD_LEN_300,P_ROAD_LEN_600,P_ROAD_LEN_1000,P_ROAD_LEN_5000,P_ROAD_LEN_10000,S_ROAD_LEN_300,S_ROAD_LEN_600,S_ROAD_LEN_1000,S_ROAD_LEN_5000,S_ROAD_LEN_10000,O_ROAD_LEN_300,O_ROAD_LEN_600,O_ROAD_LEN_1000,O_ROAD_LEN_5000,O_ROAD_LEN_10000,PS_ROAD_LEN_300,PS_ROAD_LEN_600,PS_ROAD_LEN_1000,PS_ROAD_LEN_5000,PS_ROAD_LEN_10000,imperv300,imperv600,imperv1000,imperv5,imperv10,PROP_FOR_300,PROP_FOR_600,PROP_FOR_1000,PROP_FOR_5000,PROP_FOR_10000,PROP_DEV_300,PROP_DEV_600,PROP_DEV_1000,PROP_DEV_5000,PROP_DEV_10000,PROP_AGR_300,PROP_AGR_600,PROP_AGR_1000,PROP_AGR_5000,PROP_AGR_10000,Num.Surveys,Num.Years,Car.Count,Noise.Num,NOISE_LEV,ANFO,HYCI,HYGR,HYSQ,LICA,LICL,LIPA,LIPI,LISP,LISY,HYCV,PSTR,richness,NPP
4483,270105,GA,S,3,0,0.006091935,0.009181052,0.065315325,0.073298296,599.9,1579.7,4481.5,105687.6,478122.8,0,0,0,0,19059.4,599.9,1217.2,2027.7,18848.1,66410.9,0,362.5,2453.8,86839.5,392652.5,599.9,1217.2,2027.7,18848.1,85470.3,0.020917722,0.01274463,0.009674258,0.006450885,0.009000765,0.1867088,0.3118536,0.3914672,0.6023771,0.6231869,0.0221518,0.0206841,0.0115307,0.0073179,0.0145529,0,0,0,0,0.0001725,11,5,2.545454545,3,0.272727273,1,1,0,NA,0,1,0,NA,1,NA,1,1,8,168
4492,270106,GA,S,2,0.030502956,0.016705076,0.010408314,0.037059863,0.057908597,1587.9,3562.9,7087.7,130519.8,576572,0,0,0,0,14427,0,0,0,29063,80670,1587.9,3562.9,7087.7,101456.8,481475,0,0,0,29063,95097,0.023354839,0.010407348,0.007790564,0.008156032,0.007844806,0.583,0.642,0.663,0.617,0.607,0,0,0.001,0.0109,0.01,0,0,0.002,0.001,0.001,4,2,7.75,2,0.5,1,0,NA,NA,0,0,NA,NA,0,0,0,0,3,168
4508,270107,GA,S,7,0.069514571,0.018188017,0.006806681,0.070581597,0.094982649,599.6,2051.8,5315.7,127508.4,523010.1,0,0,0,0,0,0,0,0,15357.7,69812.6,599.6,2051.8,5315.7,112150.7,453197.5,0,0,0,15357.7,69812.6,0.005897436,0.010096154,0.006265095,0.005314262,0.006871749,0.327,0.173,0.378,0.498,0.539,0,0.01,0.004,0.006,0.007,0,0,0,0.004,0.002,9,3,5.666666667,0,0,1,1,NA,0,0,0,0,NA,0,NA,1,1,6,157
4540,270111,GA,S,10,0.033669929,0.008417482,0.003864817,0.088764364,0.051645673,1242.2,3788.5,7977.6,116341.4,508491.9,0,0,0,0,0,0,0,0,20914.9,83651.3,1242.2,3788.5,7977.6,95426.5,424840.6,0,0,0,20914.9,83651.3,0.002612903,0.002234727,0.001968391,0.00221005,0.004224151,0.6559,0.8192,0.793,0.6284,0.6275,0,0,0,0.00155,0.00506,0,0,0.00232,0.0819,0.11186,8,4,0,0,0,0,1,1,0,1,1,NA,NA,1,NA,1,0,9,159
4630,270123,GA,S,10,0.144574961,0.096715891,0.077924347,0.075042828,0.125179806,1177.8,2383.5,4677.5,89761.8,385876.9,0,0,0,0,0,598.3,1196.5,1994.2,21584.4,73068,579.5,1187,2683.3,68177.4,312808.9,598.3,1196.5,1994.2,21584.4,73068,0.012444444,0.006565495,0.004486626,0.003499143,0.005216578,0.248,0.129,0.064,0.185,0.23,0,0,0,0.002,0.007,0.295,0.552,0.715,0.589,0.484,3,1,0.666666667,0,0,0,1,0,1,0,0,NA,NA,1,NA,0,1,8,174
4641,270125,GA,S,1,0.09201781,0.084678638,0.087968385,0.131363788,0.172783528,991,4433.6,9500.8,304502.6,780679.9,0,0,0,0,1222,0,0,0,55220.5,109986.3,990.5,4433.6,9500.8,249282.1,669471.2,0,0,0,55220.5,111208.3,0.004936709,0.01486078,0.018657447,0.026230455,0.01073593,0.52,0.51,0.42,0.45,0.51,0,0.01,0.022,0.044,0.017,0,0,0.005,0.015,0.008,12,5,2.916666667,0,0,0,0,0,0,0,0,NA,NA,0,NA,1,0,5,168
4675,270203,GA,S,5,0.16453988,0.132933331,0.09377193,0.063218449,0.052176872,603.7,1210.6,2370.2,183256.9,653662.9,0,0,0,5264.1,36013.3,603.7,1210.6,2013.7,66571.8,167892.6,0,0,356.5,111421,449757,603.7,1210.6,2013.7,71835.9,203905.9,0.009649682,0.005824701,0.007843984,0.012641106,0.012813747,0.477,0.537,0.475,0.401,0.427,0,0,0.006,0.018,0.206,0,0,0,6.00E-04,8.00E-04,6,3,0.333333333,0,0,0,0,NA,NA,0,0,0,NA,0,0,1,1,4,169
4684,270205,GA,S,4,0,0.008764352,0.005248546,0.062092441,0.050289039,1035.5,3962.8,10124.8,224072.1,938202.5,0,0,0,0,0,0,0,0,10391.8,84866.3,1035.5,3962.8,10124.8,213680.2,853336.2,0,0,0,10391.8,84866.3,0.002811502,0.008651237,0.007212453,0.010580377,0.016552953,0.8339,0.6935,0.6572,0.5951,0.6066,0,0,0.0069,0.0183,0.0317,0,0,0,0,0,2,1,2,0,0,0,0,0,NA,0,0,0,NA,0,NA,1,0,2,170
4693,270206,GA,S,3,0.029006112,0.007251528,0.00399279,0.016020747,0.045444442,1258.5,4815.3,10175.9,224901.1,807156.3,0,1643.5,3596.8,20306.1,41166.1,0,0,0,35327.1,98616,1258.5,3171.8,6579.1,169267.9,667374.2,0,1643.5,3596.8,55633.2,139782.1,0.01447619,0.033672,0.024754098,0.018219496,0.020924224,0.428,0.519,0.61,0.592,0.593,0.025,0.084,0.058,0.035,0.04,0,0,0,2.00E-04,1.00E-04,5,3,3,3,0.6,1,0,NA,0,1,1,0,NA,0,NA,1,0,7,168
4706,270207,GA,S,6,0.413077119,0.234856048,0.161032082,0.06558147,0.050851726,628.4,1607.9,3402.9,127488.1,500537.6,0,0,0,0,0,0,0,0,25729.7,117513.5,628.4,1607.9,3402.9,101758.4,383024.1,0,0,0,25729.7,117513.5,0.004935897,0.001732157,0.001210814,0.003388255,0.003471392,0.26,0.5,0.58,0.65,0.59,0,0,0,0.002,0.002,0,0,0,0.005,0.001,14,5,0,0,0,1,1,1,0,1,1,0,NA,1,NA,1,1,12,160
4717,270208,GA,S,7,0.017042034,0.024868201,0.046909321,0.060342665,0.046637635,1023.3,2318,3982.6,84933.8,359395.6,0,0,0,0,0,423,1110,1935,14597,50762,600.3,1208,2047.6,70336.8,308633.6,423,1110,1935,14597,50762,0.011273885,0.006783439,0.004586574,0.002067335,0.002352911,0.041,0.152,0.346,0.686,0.6924,0,0,0.0023,0.0048,0.0014,0,0,0,0.00029,0.0043,6,2,0.166666667,1,0.166666667,1,1,1,1,1,0,0,NA,1,NA,1,1,12,160
4738,270211,GA,S,8,0.225412951,0.167393695,0.104200596,0.115071141,0.078735581,1006.6,4400.7,11441.4,162645,603060.2,0,0,0,0,0,601.7,1201.4,4306.8,23797.5,76571.5,404.9,3199.3,7134.6,138847.5,526488.7,601.7,1201.4,4306.8,23797.5,76571.5,0.010384615,0.005993615,0.006373595,0.004516229,0.006152375,0.663,0.745,0.748,0.538,0.594,0.0096,0.006,0.008,0.005,0.009,0,0,0,0.069,0.06,7,4,2.714285714,0,0,0,0,0,0,1,1,NA,NA,1,NA,0,0,6,163
4741,270212,GA,S,1,0.296588522,0.207086934,0.113664317,0.072520142,0.062588143,631,1276.4,2603.7,128140.5,623293.9,0,0,0,0,0,0,0,0,13070.1,75237.4,631,1276.4,2603.7,115070.4,548056.5,0,0,0,13070.1,75237.4,0.001501597,0.001045491,0.000798501,0.002649407,0.007336197,0.5847,0.5299,0.5806,0.4701,0.4985,0,0,0,4.00E-04,0.0091,0,0.0239,0.0576,0.1834,0.165,2,1,0,0,0,0,1,0,1,1,1,NA,NA,0,NA,0,0,7,156
4777,270217,GA,S,7,0,0.009541727,0.026057124,0.067026492,0.140306802,951.9,2452.4,4260.4,142421.6,453202.3,0,0,0,0,0,601.5,1204.2,2004.1,44721.9,99755.8,350.4,1248.2,2256.3,97699.7,353446.5,601.5,1204.2,2004.1,44721.9,99755.8,0.006109325,0.00244996,0.00207303,0.006005247,0.003783217,0.8906,0.9039,0.8815,0.6529,0.58288,0,0,0.0023,0.0089,0.0049,0,0,0,0.1002,0.1192,2,1,0,1,0.5,0,1,0,0,0,1,NA,NA,0,NA,0,0,2,169
4785,270218,GA,S,5,0.09771229,0.065904379,0.083486534,0.126073277,0.146079183,928.9,3733.7,6775.6,265859.4,956617.1,0,0,0,0,0,0,0,0,38644.6,216991.2,928.9,3733.7,6775.6,227214.8,739625.9,0,0,0,38644.6,216991.2,0.009967949,0.011587811,0.008556642,0.031499603,0.032070903,0.689,0.63,0.593,0.456,0.355,0,0.0096,0.0095,0.0537,0.0555,0,0.0417,0.119,0.113,0.226,6,2,6,0,0,NA,1,1,0,0,1,NA,NA,1,NA,1,0,6,164
4810,270220,GA,S,10,0.128130445,0.108943884,0.157357077,0.386795107,0.410078339,1460.4,5347.8,12900.6,217154.1,628297.5,0,0,0,14426.2,36096.3,596.9,1196.8,3994.4,43017.7,59157,863.5,4150,8906,159716,533045,596.9,1196.8,3994.4,57443.9,95253.3,0.024083601,0.016658673,0.009275862,0.009508423,0.004327236,0.42,0.37,0.42,0.32,0.39,0.022,0.015,0.007,0.012,0.005,0,0,0,0.00019,5.00E-05,12,4,3.583333333,11,0.916666667,NA,0,1,1,0,1,NA,NA,1,NA,1,1,11,167
4829,270224,GA,S,9,0.285052865,0.163367248,0.132339507,0.252807574,0.209909135,1794.4,4561.8,6585.1,116458.9,618860.7,0,0,0,0,57762,0,0,0,16326,75697.2,1794.4,4561.8,6585.1,100132.9,485401.5,0,0,0,16326,133459.2,0.02099359,0.015024038,0.010117816,0.008837453,0.024371039,0.4294871,0.5608974,0.5844827,0.4018111,0.3523181,0,0.0072115,0.0071839,0.0085956,0.0383167,0.0032051,0.0552884,0.0790229,0.09522,0.1654925,6,2,1,0,0,NA,1,0,0,1,1,NA,NA,1,NA,1,0,10,169
4865,270306,GA,S,5,0,0.002495773,0.022194547,0.052602683,0.05651179,1126.1,3457.6,7512.1,256027.6,902812.5,0,0,0,7659.9,33627,0,0,0,17888.4,89866.4,1126.1,3457.6,7512.1,230478.7,779319.1,0,0,0,25548.3,123493.4,0.016806452,0.007536,0.008309859,0.035972937,0.039978713,0.0516,0.2728,0.3021,0.4156,0.4569,0.0161,0.0112,0.0147,0.0662,0.0698,0,0,0,0.00054,0.00045,11,4,0.6,8,0.727272727,1,0,NA,NA,1,1,NA,NA,1,NA,0,1,9,164
4878,270114,GA,S,8,0.002257236,0.06345736,0.242661616,0.499336385,0.446453036,2533,6662,2,206107,626430,0,0,0,0,30115,0,0,293,13072,44504,2533,6662,14362,193035,551811,0,0,293,13072,74619,0.00571885,0.004823718,0.00460322,0.004303123,0.006948894,0.542,0.468,0.337,0.173,0.2828,0.074,0.067,0.061,0.066,0.0411,0,0.022,0.019,0.017,0.01152,17,6,3.117647059,0,0,1,1,NA,0,1,1,0,NA,1,NA,1,1,10,157
4878,270307,GA,S,8,0.102751862,0.027316582,0.013817685,0.068638034,0.091407108,1464.5,2924.5,5104.8,116773.2,551546.5,0,0,0,0,0,0,0,0,5151.4,55677.7,1464.5,2924.5,5104.8,111621.8,495868.8,0,0,0,5151.4,55677.7,0.00571885,0.004823718,0.00460322,0.004303123,0.006948894,0.0608974,0.3624699,0.6321541,0.6197713,0.5666246,0,0.0048076,0.0020126,0.0039814,0.007764,0,0,0,0,0.0016972,17,6,3.117647059,0,0,1,1,NA,0,1,1,0,NA,1,NA,1,1,10,157
4912,270313,GA,S,2,0.053389846,0.0283065,0.033874595,0.033598417,0.051947265,736.1,1752.1,4618,104733.7,418084,0,0,0,0,0,0,0,900.7,10455.5,20739.9,736.1,1752.1,3717.3,94278.2,397344.1,0,0,900.7,10455.5,20739.9,0.001640379,0.00101668,0.003801153,0.003817381,0.004596784,0.725,0.599,0.479,0.528,0.442,0,0,0.002,0.003,0.004,0,0.003,0.007,0.03,0.115,3,1,0,0,0,NA,0,0,0,0,0,NA,NA,1,NA,1,1,6,153
4977,270323,GA,S,7,0.125905601,0.094607658,0.118102537,0.236157987,0.200749938,597.3,1366.2,4198.9,105594.9,446704.2,0,0,0,0,0,597.3,1197.5,1996.1,15889,61567.3,0,168.7,2202.8,89705.9,385136.9,597.3,1197.5,1996.1,15889,61567.3,0.001125402,0.000600962,0.000554757,0.001565909,0.002935024,0.8456591,0.8397435,0.7068123,0.5096308,0.4437169,0,0,0,0.0010585,0.0033799,0,0,0.0730094,0.1427486,0.1685901,18,6,0.222222222,0,0,0,1,1,1,1,0,NA,NA,1,NA,1,1,13,174
5011,270406,GA,S,1,0.005623845,0.002363709,0.008772758,0.09260182,0.064932952,597.5,1350.4,4763.9,92855.9,390457.7,0,0,0,0,0,0,0,0,4673.9,56848.5,597.5,1350.4,4763.9,88182,333609.2,0,0,0,4673.9,56848.5,0.006925566,0.003282626,0.003873563,0.002939085,0.004335688,0.7281,0.8726,0.8666,0.6407,0.6599,0,0,0,0.001702,0.004527,0,0,0,0,0.00017,4,2,0.75,0,0,1,0,0,NA,0,1,0,NA,1,NA,1,0,6,172
5026,270407,GA,S,6,0.00019088,0.003931113,0.001415201,0.090343189,0.122312292,622,1727.2,3032,111132.1,495829,0,0,0,0,0,0,0,0,0,36503.7,621.6,1727.2,3032,111132.1,459325.3,0,0,0,0,36503.7,0.004983819,0.003194556,0.002295082,0.002580285,0.005213272,0.776699,0.7333867,0.7673281,0.653281,0.6240478,0,0,0,0.000932,0.0037683,0,0,0,0.0005983,0.0003538,18,6,0.333333333,3,0.166666667,1,1,1,0,0,0,0,NA,1,NA,1,1,9,157
5046,270411,GA,S,6,0.007276312,0.003609625,0.001299465,0.060866045,0.062954013,1193.5,2773.8,4624.3,66414.7,329059,0,0,0,0,0,0,0,0,10753.3,67405.4,1193.5,2773.8,4624.3,55661.4,261653.6,0,0,0,10753.3,67405.4,0.009873016,0.004493216,0.002654765,0.001955701,0.003646118,0.466,0.623,0.75,0.733,0.66,0,0,0,0.00045,0.0035,0,0,0,0,0.012,10,4,0.4,1,0.1,1,1,0,1,1,0,NA,NA,1,NA,1,1,11,161
5063,270413,GA,S,3,0.176056889,0.115801658,0.092577108,0.180116966,0.192299643,1224.6,3247.1,8596.3,152062.6,391088.6,0,0,0,0,0,0,0,0,21168.6,68569,1224.6,3247.1,8596.3,130894,322519.6,0,0,0,21168.6,68569,0.003936508,0.003960159,0.002654001,0.006349849,0.007380224,0.3428571,0.5633466,0.5276338,0.3819042,0.3580828,0,0,0,0.0148083,0.0121796,0.3015873,0.1537848,0.0693724,0.1140284,0.1508533,3,1,0.333333333,0,0,NA,1,1,0,0,1,NA,NA,1,NA,1,1,9,153
5117,270420,GA,S,7,0.170814991,0.275506025,0.347972921,0.567347415,0.558629954,1620.2,5526.6,11842.4,158624.7,611734.2,0,0,0,1118,54751,598.6,1421.6,3334.8,28967.3,69986.9,1021.6,4105,8507.6,128539.4,486996.3,598.6,1421.6,3334.8,30085.3,124737.9,0.034171975,0.042344498,0.032226057,0.009105867,0.016711724,0.1847,0.1196,0.2605,0.3042,0.3225,0.035,0.0813,0.0701,0.0146,0.0328,0,0,0,0.0023,0.001,2,1,16,2,1,NA,0,0,0,0,0,NA,NA,0,NA,0,0,3,162
5127,270502,GA,S,7,0,0,6.22E-05,0.026408078,0.039242392,1658.2,4026.8,11466.3,345740.1,1190020.8,0,0,0,0,0,0,0,1960.4,49915.1,150038.1,1658.2,4026.8,9505.9,295825,1039982.7,0,0,1960.4,49915.1,150038.1,0.007032258,0.004411529,0.005547257,0.011178041,0.010558571,0.7709,0.871,0.8511,0.7433,0.7672,0,0,0.002872,0.01479,0.014587,0,0,0,0.0001841,0.001167,3,1,0.666666667,0,0,0,NA,NA,NA,0,0,0,NA,0,0,0,0,2,167
5145,270506,GA,S,5,0.212995237,0.175439131,0.144568733,0.067289227,0.05742486,834.9,3354.9,8650.7,176509.2,743671.2,0,0,0,0,11820.6,0,0,0,11902.1,95342,834.9,3354.9,8650.7,164607.1,636508.6,0,0,0,11902.1,107162.6,0.008193548,0.008393285,0.006283084,0.009787361,0.024327396,0.148387,0.332534,0.464902,0.632727,0.614537,0,0.004796,0.003739,0.016397,0.043258,0,0,0,0,1.00E-04,5,2,0.8,2,0.4,1,1,NA,1,1,0,1,NA,1,NA,0,1,11,167
5154,270507,GA,S,4,0.144427574,0.083246373,0.063906557,0.028742754,0.035152321,597.7,1199.3,4178.4,92684,507919.9,0,0,0,0,32574.4,0,0,0,1569.3,75984.6,597.7,1199.3,4178.4,91114.7,399360.9,0,0,0,1569.3,108559,0.002483871,0.001192954,0.001957459,0.003249105,0.005873265,0.5161,0.6941,0.6427,0.6271,0.6043,0,0,0,0.0022,0.0077,0,0,0,0.00175,0.002713,12,4,0,1,0.083333333,1,1,1,0,1,1,0,NA,1,NA,1,1,12,160
5165,270511,GA,S,5,0.12666925,0.059678303,0.033809808,0.044617568,0.044758513,598.7,2031.2,7501.2,99209.5,383104.9,0,0,0,0,0,0,542.2,1748.6,23080.5,69334.7,598.7,1489,5752.6,76129,313770.2,0,542.2,1748.6,23080.5,69334.7,0.004057508,0.006302789,0.00646584,0.003548112,0.003654714,0.53,0.488,0.536,0.616,0.566,0,0,0,0.002,0.003,0,0,0,0,2.00E-04,16,6,0.25,0,0,1,1,1,NA,1,0,NA,NA,1,NA,1,1,10,161
5214,270519,GA,S,4,0.140170102,0.327481067,0.344929483,0.385120216,0.285359843,841.6,1741.9,2952.8,120590.2,599619.4,0,0,0,0,0,0,0,0,9957.4,103695.9,841.6,1741.9,2952.8,110632.8,495923.5,0,0,0,9957.4,103695.9,0.034239482,0.016728296,0.010014368,0.006694706,0.010785424,0.513,0.443,0.46,0.576,0.508,0.087,0.044,0.027,0.009,0.017,0.174,0.178,0.175,0.049,0.073,11,4,0.818181818,0,0,NA,1,0,0,0,0,NA,NA,1,NA,0,0,6,158
5226,270520,GA,S,6,0.042143909,0.077438425,0.13577295,0.162062862,0.178196144,838.3,2799,6884.7,256234.8,949842.2,0,0,0,0,0,598.2,1196.5,1994.1,25441.1,61660.3,240.1,1602.5,4890.6,230793.7,888181.9,598.2,1196.5,1994.1,25441.1,61660.3,0.032738854,0.013647247,0.012832037,0.015131226,0.0121329,0.2,0.23,0.25,0.28,0.36,0.04,0.02,0.02,0.02,0.02,0.36,0.43,0.35,0.24,0.15,3,1,3.333333333,0,0,NA,0,0,0,0,0,NA,NA,1,NA,0,0,2,158
10245,460104,MD,N,4,0.003830998,0.006539234,0.01472087,0.017968953,0.016267192,1654.155335,3550.983172,9458.237763,234113.1213,NA,0,0,0,0,NA,0,0,0,36542.14128,NA,1654.155335,3550.983172,9458.237763,197378.6053,NA,0,0,0,36542.14128,NA,0.002307692,0.001778309,0.002035169,0.005815326,0.013197948,0.737179487,0.557416268,0.357451715,0.37785065,0.393215697,0,0,0,0.004222759,0.017257052,0.003205128,0.161881978,0.262035169,0.255298585,0.250191298,20,5,0,1,0.05,0,0,NA,NA,0,1,1,NA,0,0,0,0,4,149
10255,460107,MD,N,4,0.028733902,0.089706665,0.088890341,0.076509348,0.215480843,620.6350651,1794.821643,4754.656067,204023.6969,NA,0,0,0,0,NA,0,495.3132893,1576.694138,71713.71166,NA,620.6350651,1299.508354,3177.961929,129497.1717,NA,0,495.3132893,1576.694138,71713.71166,NA,0.012460064,0.009191353,0.009936782,0.015338465,0.018344523,0.194888179,0.393915132,0.343103448,0.383409852,0.336595385,0,0,0.008045977,0.015625899,0.025463562,0.405750799,0.252201761,0.341666667,0.251878445,0.163735423,61,12,1.230769231,6,0.098360656,0,1,NA,NA,1,1,1,NA,1,1,1,1,11,147
10271,460108,MD,N,10,0.286983838,0.211820204,0.283953302,0.444870856,0.401845398,1075.750494,2045.484554,5291.02531,162411.998,NA,0,0,0,0,NA,0,0,0,26381.27718,NA,1075.750494,2045.484554,5291.02531,131783.3837,NA,0,0,0,26381.27718,NA,0.006444444,0.002896,0.001883808,0.004718952,0.009034709,0.050793651,0.0664,0.12366983,0.162691153,0.142980014,0,0,0,0.00711105,0.014279304,0.266666667,0.372,0.336209376,0.212146317,0.250885984,28,6,0.75,1,0.035714286,1,1,NA,NA,1,1,0,NA,1,0,1,1,12,148
10281,460203,MD,N,10,0.012037985,0.003009496,0.014525954,0.012007421,0.016243725,888.8474201,2122.523554,3354.665552,238895.6729,NA,0,0,0,0,NA,0,0,0,48925.43552,NA,604.6666983,1379.035159,2611.177156,178146.9384,NA,0,0,0,48925.43552,NA,0.004405145,0.002288,0.001664271,0.017510586,0.021827635,0.91318328,0.96,0.955159529,0.650434943,0.498307132,0,0,0,0.030181341,0.039584622,0,0,0,0.1197128,0.222155422,49,15,0.536585366,1,0.020408163,0,NA,NA,NA,1,1,1,NA,NA,1,1,0,7,143
10290,460205,MD,N,9,0.016553852,0.020864979,0.020782975,0.552206261,0.505074174,643.2971174,2529.48276,7587.539428,122849.0765,NA,0,0,0,0,NA,563.2746629,1190.760442,2048.764631,11329.81998,NA,0,1258.699863,5458.752343,102918.3239,NA,563.2746629,1190.760442,2048.764631,11329.81998,NA,0.003258065,0.003574297,0.002443231,0.004363795,0.00836268,0.870967742,0.848192771,0.794768612,0.262214347,0.230987633,0,0.004016064,0.001437195,0.00409638,0.008952072,0,0,0.008335729,0.050169148,0.099027987,37,12,2.807692308,0,0,0,0,NA,NA,1,1,0,NA,0,1,0,1,7,149
10292,460304,MD,N,1,0.048901965,0.042381646,0.032292239,0.018341438,0.01617613,875.1945036,1976.940644,6166.711685,176396.4091,NA,0,0,0,0,NA,0,0,0,43443.08346,NA,875.1945036,1976.940644,6166.711685,132839.0124,NA,0,0,0,43443.08346,NA,0.005980707,0.00236189,0.002211373,0.008181651,0.021967064,0.553054662,0.46917534,0.442561746,0.430586557,0.389900472,0,0,0.001723148,0.007087466,0.034455184,0.151125402,0.272217774,0.324526134,0.194974342,0.190777816,20,6,0.705882353,0,0,0,0,NA,NA,1,1,0,NA,1,0,1,0,6,149
10310,460307,MD,N,9,0.068690543,0.194878534,0.42548614,0.59258597,0.618470018,963.6198117,3520.543523,6249.006216,60913.63325,NA,0,0,0,0,NA,0,0,0,6250.778099,NA,963.6198117,3520.543523,6249.006216,54255.58208,NA,0,0,0,6250.778099,NA,0.011878981,0.006068581,0.006209376,0.003331185,0.004621158,0,0.078947368,0.224906529,0.084344004,0.048492973,0.022292994,0.011164274,0.008628128,0.004660208,0.006621831,0.853503185,0.726475279,0.397181478,0.259717396,0.223214953,30,9,0.066666667,0,0,1,1,NA,NA,1,0,0,NA,1,1,1,1,8,149
10321,460405,MD,N,10,0.041653998,0.091125882,0.12683177,0.358069607,0.337181521,1146.913219,3067.450818,7503.839091,135433.7163,NA,0,0,0,0,NA,0,0,0,10281.5261,NA,1146.913219,2726.954132,5672.899796,112778.5783,NA,0,0,0,10281.5261,NA,0.005700637,0.002332803,0.001328148,0.00761239,0.005956914,0.085987261,0.224522293,0.342552579,0.196819589,0.206099624,0,0,0,0.009170723,0.006305591,0.044585987,0.072452229,0.149812734,0.231316235,0.228948761,44,10,0.130434783,0,0,1,0,NA,NA,1,1,1,NA,0,0,1,0,7,149
10326,460407,MD,N,5,0.143570625,0.161686677,0.241381443,0.228678804,0.324231063,1994.597327,5101.606307,10395.4514,155051.2862,NA,0,0,0,0,NA,0,0,0,4412.936659,NA,1836.675193,4267.124185,7623.08658,121869.1624,NA,0,0,0,4412.936659,NA,0.006910828,0.003014354,0.002044342,0.003857943,0.020152286,0.025477707,0.039872408,0.112294846,0.085388165,0.086582191,0,0,0,0.003198748,0.029620148,0.582802548,0.464912281,0.302908149,0.382802702,0.28428668,31,9,1.105263158,1,0.032258065,1,1,NA,NA,1,1,1,NA,1,0,1,NA,9,149
10332,460501,MD,N,1,0.019359545,0.040683204,0.05926996,0.038136678,0.060315549,1063.906007,2554.809176,4722.234474,177809.1498,NA,0,0,0,0,NA,0,0,0,24408.09392,NA,1063.906007,2273.724709,3977.912782,114132.9049,NA,0,0,0,24408.09392,NA,0.004363057,0.002085987,0.001170549,0.002948818,0.003015473,0.582802548,0.582802548,0.620649986,0.718166755,0.759280514,0,0,0,0.001104642,0.001938804,0,0,0,0.001081628,0.000776672,54,9,0.9,2,0.037037037,NA,NA,NA,NA,0,1,0,NA,NA,1,0,NA,4,130
10344,460503,MD,N,3,0.004103076,0.001787483,0.000714675,0.00703804,0.010074947,829.4865598,3404.647058,6254.856727,241843.1162,NA,0,0,0,15491.03331,NA,0,0,0,46488.27644,NA,829.4865598,3404.647058,6254.856727,172201.7638,NA,0,0,0,61979.30975,NA,0.007922078,0.006907051,0.003729543,0.02580026,0.017086127,0.714285714,0.791666667,0.869652598,0.470501594,0.360922456,0,0.004807692,0.002871088,0.05845598,0.03558597,0,0,0.00488085,0.110652106,0.157526385,33,11,0.666666667,4,0.121212121,0,NA,NA,NA,1,1,1,NA,NA,1,0,0,6,140
10353,460504,MD,N,2,0.012463728,0.01737628,0.015895505,0.100954435,0.104072668,3409.930393,12292.98329,33747.07269,322775.3739,NA,0,0,0,0,NA,0,0,0,53510.66238,NA,3409.930393,12292.98329,33747.07269,264953.5395,NA,0,0,0,53510.66238,NA,0.220603175,0.240455635,0.270816327,0.097766348,0.091760244,0.006349206,0.068745004,0.141707387,0.385124328,0.404777521,0.46031746,0.556354916,0.593273929,0.195795506,0.186003429,0.2,0.153477218,0.078470825,0.107333126,0.075724625,46,9,42.78787879,36,0.782608696,0,0,NA,NA,1,1,1,NA,0,0,1,1,7,149
10368,460505,MD,N,7,0.049080618,0.090472779,0.094275554,0.230933511,0.237725567,903.5294892,1792.343911,4572.045055,138971.3967,NA,0,0,0,0,NA,0,0,0,7040.605811,NA,600.2494922,1462.110325,4117.134327,112273.7337,NA,0,0,0,7040.605811,NA,0.004792332,0.001770335,0.001689248,0.003050547,0.006887035,0.635782748,0.574162679,0.403862785,0.181131989,0.113796278,0,0,0,0.001979082,0.008488911,0.143769968,0.139553429,0.281637359,0.390903129,0.424917297,24,5,0.75,0,0,1,1,NA,NA,1,1,1,NA,1,1,1,1,10,152
10378,460508,MD,N,7,0.89368098,0.931025144,0.872571521,0.555204686,0.422274193,1545.005772,2885.253772,8049.373199,133489.1393,NA,0,0,0,0,NA,0,0,0,23158.05916,NA,1286.492029,2114.202862,6847.534167,102685.1532,NA,0,0,0,23158.05916,NA,0.012604502,0.004991974,0.003039103,0.002879794,0.007433802,0.07073955,0.078651685,0.089419206,0.056587925,0.113358705,0,0,0,0.001553349,0.010209101,0,0.015248796,0.062392179,0.292927085,0.293052116,80,13,0.269230769,0,0,1,1,NA,NA,1,1,0,NA,1,1,1,1,11,151
